Simulator,Token,Layer,Event,Start_Time_s,End_Time_s,Bandwidth_GBps
SemDuplex,3,Layer_22_MLP,MLP_Read,12.221061317606397,12.280201873754544,27.0
SemDuplex,3,Layer_23_Attn,Attention_Read,12.280201873754544,12.288534954275377,0.0
SemDuplex,3,Layer_23_Attn,KV_Write_Background,12.280201873754544,12.28021208779158,-27.0
SemDuplex,3,Layer_23_MLP,MLP_Read,12.288534954275377,12.347675510423525,27.0
SemDuplex,3,Layer_24_Attn,Attention_Read,12.347675510423525,12.356008590944358,0.0
SemDuplex,3,Layer_24_Attn,KV_Write_Background,12.347675510423525,12.347685724460561,-27.0
SemDuplex,3,Layer_24_MLP,MLP_Read,12.356008590944358,12.415149147092505,27.0
SemDuplex,3,Layer_25_Attn,Attention_Read,12.415149147092505,12.423482227613338,0.0
SemDuplex,3,Layer_25_Attn,KV_Write_Background,12.415149147092505,12.415159361129541,-27.0
SemDuplex,3,Layer_25_MLP,MLP_Read,12.423482227613338,12.482622783761485,27.0
SemDuplex,3,Layer_26_Attn,Attention_Read,12.482622783761485,12.490955864282318,0.0
SemDuplex,3,Layer_26_Attn,KV_Write_Background,12.482622783761485,12.482632997798522,-27.0
SemDuplex,3,Layer_26_MLP,MLP_Read,12.490955864282318,12.550096420430465,27.0
SemDuplex,3,Layer_27_Attn,Attention_Read,12.550096420430465,12.558429500951299,0.0
SemDuplex,3,Layer_27_Attn,KV_Write_Background,12.550096420430465,12.550106634467502,-27.0
SemDuplex,3,Layer_27_MLP,MLP_Read,12.558429500951299,12.617570057099446,27.0
SemDuplex,3,Layer_28_Attn,Attention_Read,12.617570057099446,12.625903137620279,0.0
SemDuplex,3,Layer_28_Attn,KV_Write_Background,12.617570057099446,12.617580271136482,-27.0
SemDuplex,3,Layer_28_MLP,MLP_Read,12.625903137620279,12.685043693768426,27.0
SemDuplex,3,Layer_29_Attn,Attention_Read,12.685043693768426,12.69337677428926,0.0
SemDuplex,3,Layer_29_Attn,KV_Write_Background,12.685043693768426,12.685053907805463,-27.0
SemDuplex,3,Layer_29_MLP,MLP_Read,12.69337677428926,12.752517330437406,27.0
SemDuplex,3,Layer_30_Attn,Attention_Read,12.752517330437406,12.76085041095824,0.0
SemDuplex,3,Layer_30_Attn,KV_Write_Background,12.752517330437406,12.752527544474443,-27.0
SemDuplex,3,Layer_30_MLP,MLP_Read,12.76085041095824,12.819990967106387,27.0
SemDuplex,3,Layer_31_Attn,Attention_Read,12.819990967106387,12.82832404762722,0.0
SemDuplex,3,Layer_31_Attn,KV_Write_Background,12.819990967106387,12.820001181143423,-27.0
SemDuplex,3,Layer_31_MLP,MLP_Read,12.82832404762722,12.887464603775367,27.0
SemDuplex,3,Layer_32_Attn,Attention_Read,12.887464603775367,12.8957976842962,0.0
SemDuplex,3,Layer_32_Attn,KV_Write_Background,12.887464603775367,12.887474817812404,-27.0
SemDuplex,3,Layer_32_MLP,MLP_Read,12.8957976842962,12.954938240444347,27.0
SemDuplex,3,Layer_33_Attn,Attention_Read,12.954938240444347,12.96327132096518,0.0
SemDuplex,3,Layer_33_Attn,KV_Write_Background,12.954938240444347,12.954948454481384,-27.0
SemDuplex,3,Layer_33_MLP,MLP_Read,12.96327132096518,13.022411877113328,27.0
SemDuplex,3,Layer_34_Attn,Attention_Read,13.022411877113328,13.03074495763416,0.0
SemDuplex,3,Layer_34_Attn,KV_Write_Background,13.022411877113328,13.022422091150364,-27.0
SemDuplex,3,Layer_34_MLP,MLP_Read,13.03074495763416,13.089885513782308,27.0
SemDuplex,3,Layer_35_Attn,Attention_Read,13.089885513782308,13.098218594303141,0.0
SemDuplex,3,Layer_35_Attn,KV_Write_Background,13.089885513782308,13.089895727819345,-27.0
SemDuplex,3,Layer_35_MLP,MLP_Read,13.098218594303141,13.157359150451288,27.0
SemDuplex,3,Layer_36_Attn,Attention_Read,13.157359150451288,13.165692230972121,0.0
SemDuplex,3,Layer_36_Attn,KV_Write_Background,13.157359150451288,13.157369364488325,-27.0
SemDuplex,3,Layer_36_MLP,MLP_Read,13.165692230972121,13.224832787120269,27.0
SemDuplex,3,Layer_37_Attn,Attention_Read,13.224832787120269,13.233165867641102,0.0
SemDuplex,3,Layer_37_Attn,KV_Write_Background,13.224832787120269,13.224843001157305,-27.0
SemDuplex,3,Layer_37_MLP,MLP_Read,13.233165867641102,13.292306423789249,27.0
SemDuplex,3,Layer_38_Attn,Attention_Read,13.292306423789249,13.300639504310082,0.0
SemDuplex,3,Layer_38_Attn,KV_Write_Background,13.292306423789249,13.292316637826286,-27.0
SemDuplex,3,Layer_38_MLP,MLP_Read,13.300639504310082,13.35978006045823,27.0
SemDuplex,3,Layer_39_Attn,Attention_Read,13.35978006045823,13.368113140979062,0.0
SemDuplex,3,Layer_39_Attn,KV_Write_Background,13.35978006045823,13.359790274495266,-27.0
SemDuplex,3,Layer_39_MLP,MLP_Read,13.368113140979062,13.42725369712721,27.0
SemDuplex,3,Layer_40_Attn,Attention_Read,13.42725369712721,13.435586777648043,0.0
SemDuplex,3,Layer_40_Attn,KV_Write_Background,13.42725369712721,13.427263911164246,-27.0
SemDuplex,3,Layer_40_MLP,MLP_Read,13.435586777648043,13.49472733379619,27.0
SemDuplex,3,Layer_41_Attn,Attention_Read,13.49472733379619,13.503060414317023,0.0
SemDuplex,3,Layer_41_Attn,KV_Write_Background,13.49472733379619,13.494737547833227,-27.0
SemDuplex,3,Layer_41_MLP,MLP_Read,13.503060414317023,13.56220097046517,27.0
SemDuplex,3,Layer_42_Attn,Attention_Read,13.56220097046517,13.570534050986003,0.0
SemDuplex,3,Layer_42_Attn,KV_Write_Background,13.56220097046517,13.562211184502207,-27.0
SemDuplex,3,Layer_42_MLP,MLP_Read,13.570534050986003,13.62967460713415,27.0
SemDuplex,3,Layer_43_Attn,Attention_Read,13.62967460713415,13.638007687654984,0.0
SemDuplex,3,Layer_43_Attn,KV_Write_Background,13.62967460713415,13.629684821171187,-27.0
SemDuplex,3,Layer_43_MLP,MLP_Read,13.638007687654984,13.697148243803131,27.0
SemDuplex,3,Layer_44_Attn,Attention_Read,13.697148243803131,13.705481324323964,0.0
SemDuplex,3,Layer_44_Attn,KV_Write_Background,13.697148243803131,13.697158457840168,-27.0
SemDuplex,3,Layer_44_MLP,MLP_Read,13.705481324323964,13.764621880472111,27.0
SemDuplex,3,Layer_45_Attn,Attention_Read,13.764621880472111,13.772954960992944,0.0
SemDuplex,3,Layer_45_Attn,KV_Write_Background,13.764621880472111,13.764632094509148,-27.0
SemDuplex,3,Layer_45_MLP,MLP_Read,13.772954960992944,13.832095517141092,27.0
SemDuplex,3,Layer_46_Attn,Attention_Read,13.832095517141092,13.840428597661925,0.0
SemDuplex,3,Layer_46_Attn,KV_Write_Background,13.832095517141092,13.832105731178128,-27.0
SemDuplex,3,Layer_46_MLP,MLP_Read,13.840428597661925,13.899569153810072,27.0
SemDuplex,3,Layer_47_Attn,Attention_Read,13.899569153810072,13.907902234330905,0.0
SemDuplex,3,Layer_47_Attn,KV_Write_Background,13.899569153810072,13.899579367847108,-27.0
SemDuplex,3,Layer_47_MLP,MLP_Read,13.907902234330905,13.967042790479052,27.0
SemDuplex,3,Layer_48_Attn,Attention_Read,13.967042790479052,13.975375870999885,0.0
SemDuplex,3,Layer_48_Attn,KV_Write_Background,13.967042790479052,13.967053004516089,-27.0
SemDuplex,3,Layer_48_MLP,MLP_Read,13.975375870999885,14.034516427148032,27.0
SemDuplex,3,Layer_49_Attn,Attention_Read,14.034516427148032,14.042849507668866,0.0
SemDuplex,3,Layer_49_Attn,KV_Write_Background,14.034516427148032,14.034526641185069,-27.0
SemDuplex,3,Layer_49_MLP,MLP_Read,14.042849507668866,14.101990063817013,27.0
SemDuplex,3,Layer_50_Attn,Attention_Read,14.101990063817013,14.110323144337846,0.0
SemDuplex,3,Layer_50_Attn,KV_Write_Background,14.101990063817013,14.10200027785405,-27.0
SemDuplex,3,Layer_50_MLP,MLP_Read,14.110323144337846,14.169463700485993,27.0
SemDuplex,3,Layer_51_Attn,Attention_Read,14.169463700485993,14.177796781006826,0.0
SemDuplex,3,Layer_51_Attn,KV_Write_Background,14.169463700485993,14.16947391452303,-27.0
SemDuplex,3,Layer_51_MLP,MLP_Read,14.177796781006826,14.236937337154973,27.0
SemDuplex,3,Layer_52_Attn,Attention_Read,14.236937337154973,14.245270417675806,0.0
SemDuplex,3,Layer_52_Attn,KV_Write_Background,14.236937337154973,14.23694755119201,-27.0
SemDuplex,3,Layer_52_MLP,MLP_Read,14.245270417675806,14.304410973823954,27.0
SemDuplex,3,Layer_53_Attn,Attention_Read,14.304410973823954,14.312744054344787,0.0
SemDuplex,3,Layer_53_Attn,KV_Write_Background,14.304410973823954,14.30442118786099,-27.0
SemDuplex,3,Layer_53_MLP,MLP_Read,14.312744054344787,14.371884610492934,27.0
SemDuplex,3,Layer_54_Attn,Attention_Read,14.371884610492934,14.380217691013767,0.0
SemDuplex,3,Layer_54_Attn,KV_Write_Background,14.371884610492934,14.37189482452997,-27.0
SemDuplex,3,Layer_54_MLP,MLP_Read,14.380217691013767,14.439358247161914,27.0
SemDuplex,3,Layer_55_Attn,Attention_Read,14.439358247161914,14.447691327682747,0.0
SemDuplex,3,Layer_55_Attn,KV_Write_Background,14.439358247161914,14.439368461198951,-27.0
SemDuplex,3,Layer_55_MLP,MLP_Read,14.447691327682747,14.506831883830895,27.0
SemDuplex,3,Layer_56_Attn,Attention_Read,14.506831883830895,14.515164964351728,0.0
SemDuplex,3,Layer_56_Attn,KV_Write_Background,14.506831883830895,14.506842097867931,-27.0
SemDuplex,3,Layer_56_MLP,MLP_Read,14.515164964351728,14.574305520499875,27.0
SemDuplex,3,Layer_57_Attn,Attention_Read,14.574305520499875,14.582638601020708,0.0
SemDuplex,3,Layer_57_Attn,KV_Write_Background,14.574305520499875,14.574315734536912,-27.0
SemDuplex,3,Layer_57_MLP,MLP_Read,14.582638601020708,14.641779157168855,27.0
SemDuplex,3,Layer_58_Attn,Attention_Read,14.641779157168855,14.650112237689688,0.0
SemDuplex,3,Layer_58_Attn,KV_Write_Background,14.641779157168855,14.641789371205892,-27.0
SemDuplex,3,Layer_58_MLP,MLP_Read,14.650112237689688,14.709252793837836,27.0
SemDuplex,3,Layer_59_Attn,Attention_Read,14.709252793837836,14.717585874358669,0.0
SemDuplex,3,Layer_59_Attn,KV_Write_Background,14.709252793837836,14.709263007874872,-27.0
SemDuplex,3,Layer_59_MLP,MLP_Read,14.717585874358669,14.776726430506816,27.0
SemDuplex,3,Layer_60_Attn,Attention_Read,14.776726430506816,14.785059511027649,0.0
SemDuplex,3,Layer_60_Attn,KV_Write_Background,14.776726430506816,14.776736644543853,-27.0
SemDuplex,3,Layer_60_MLP,MLP_Read,14.785059511027649,14.844200067175796,27.0
SemDuplex,3,Layer_61_Attn,Attention_Read,14.844200067175796,14.85253314769663,0.0
SemDuplex,3,Layer_61_Attn,KV_Write_Background,14.844200067175796,14.844210281212833,-27.0
SemDuplex,3,Layer_61_MLP,MLP_Read,14.85253314769663,14.911673703844777,27.0
SemDuplex,3,Layer_62_Attn,Attention_Read,14.911673703844777,14.92000678436561,0.0
SemDuplex,3,Layer_62_Attn,KV_Write_Background,14.911673703844777,14.911683917881813,-27.0
SemDuplex,3,Layer_62_MLP,MLP_Read,14.92000678436561,14.979147340513757,27.0
SemDuplex,3,Layer_63_Attn,Attention_Read,14.979147340513757,14.98748042103459,0.0
SemDuplex,3,Layer_63_Attn,KV_Write_Background,14.979147340513757,14.979157554550794,-27.0
SemDuplex,3,Layer_63_MLP,MLP_Read,14.98748042103459,15.046620977182737,27.0
SemDuplex,3,Layer_64_Attn,Attention_Read,15.046620977182737,15.05495405770357,0.0
SemDuplex,3,Layer_64_Attn,KV_Write_Background,15.046620977182737,15.046631191219774,-27.0
SemDuplex,3,Layer_64_MLP,MLP_Read,15.05495405770357,15.114094613851718,27.0
SemDuplex,3,Layer_65_Attn,Attention_Read,15.114094613851718,15.12242769437255,0.0
SemDuplex,3,Layer_65_Attn,KV_Write_Background,15.114094613851718,15.114104827888754,-27.0
SemDuplex,3,Layer_65_MLP,MLP_Read,15.12242769437255,15.181568250520698,27.0
SemDuplex,3,Layer_66_Attn,Attention_Read,15.181568250520698,15.189901331041531,0.0
SemDuplex,3,Layer_66_Attn,KV_Write_Background,15.181568250520698,15.181578464557735,-27.0
SemDuplex,3,Layer_66_MLP,MLP_Read,15.189901331041531,15.249041887189678,27.0
SemDuplex,3,Layer_67_Attn,Attention_Read,15.249041887189678,15.257374967710511,0.0
SemDuplex,3,Layer_67_Attn,KV_Write_Background,15.249041887189678,15.249052101226715,-27.0
SemDuplex,3,Layer_67_MLP,MLP_Read,15.257374967710511,15.316515523858659,27.0
SemDuplex,3,Layer_68_Attn,Attention_Read,15.316515523858659,15.324848604379492,0.0
SemDuplex,3,Layer_68_Attn,KV_Write_Background,15.316515523858659,15.316525737895695,-27.0
SemDuplex,3,Layer_68_MLP,MLP_Read,15.324848604379492,15.383989160527639,27.0
SemDuplex,3,Layer_69_Attn,Attention_Read,15.383989160527639,15.392322241048472,0.0
SemDuplex,3,Layer_69_Attn,KV_Write_Background,15.383989160527639,15.383999374564675,-27.0
SemDuplex,3,Layer_69_MLP,MLP_Read,15.392322241048472,15.45146279719662,27.0
SemDuplex,3,Layer_70_Attn,Attention_Read,15.45146279719662,15.459795877717452,0.0
SemDuplex,3,Layer_70_Attn,KV_Write_Background,15.45146279719662,15.451473011233656,-27.0
SemDuplex,3,Layer_70_MLP,MLP_Read,15.459795877717452,15.5189364338656,27.0
SemDuplex,3,Layer_71_Attn,Attention_Read,15.5189364338656,15.527269514386433,0.0
SemDuplex,3,Layer_71_Attn,KV_Write_Background,15.5189364338656,15.518946647902636,-27.0
SemDuplex,3,Layer_71_MLP,MLP_Read,15.527269514386433,15.58641007053458,27.0
SemDuplex,3,Layer_72_Attn,Attention_Read,15.58641007053458,15.594743151055413,0.0
SemDuplex,3,Layer_72_Attn,KV_Write_Background,15.58641007053458,15.586420284571616,-27.0
SemDuplex,3,Layer_72_MLP,MLP_Read,15.594743151055413,15.65388370720356,27.0
SemDuplex,3,Layer_73_Attn,Attention_Read,15.65388370720356,15.662216787724393,0.0
SemDuplex,3,Layer_73_Attn,KV_Write_Background,15.65388370720356,15.653893921240597,-27.0
SemDuplex,3,Layer_73_MLP,MLP_Read,15.662216787724393,15.72135734387254,27.0
SemDuplex,3,Layer_74_Attn,Attention_Read,15.72135734387254,15.729690424393374,0.0
SemDuplex,3,Layer_74_Attn,KV_Write_Background,15.72135734387254,15.721367557909577,-27.0
SemDuplex,3,Layer_74_MLP,MLP_Read,15.729690424393374,15.78883098054152,27.0
SemDuplex,3,Layer_75_Attn,Attention_Read,15.78883098054152,15.797164061062354,0.0
SemDuplex,3,Layer_75_Attn,KV_Write_Background,15.78883098054152,15.788841194578557,-27.0
SemDuplex,3,Layer_75_MLP,MLP_Read,15.797164061062354,15.856304617210501,27.0
SemDuplex,3,Layer_76_Attn,Attention_Read,15.856304617210501,15.864637697731334,0.0
SemDuplex,3,Layer_76_Attn,KV_Write_Background,15.856304617210501,15.856314831247538,-27.0
SemDuplex,3,Layer_76_MLP,MLP_Read,15.864637697731334,15.923778253879481,27.0
SemDuplex,3,Layer_77_Attn,Attention_Read,15.923778253879481,15.932111334400314,0.0
SemDuplex,3,Layer_77_Attn,KV_Write_Background,15.923778253879481,15.923788467916518,-27.0
SemDuplex,3,Layer_77_MLP,MLP_Read,15.932111334400314,15.991251890548462,27.0
SemDuplex,3,Layer_78_Attn,Attention_Read,15.991251890548462,15.999584971069295,0.0
SemDuplex,3,Layer_78_Attn,KV_Write_Background,15.991251890548462,15.991262104585498,-27.0
SemDuplex,3,Layer_78_MLP,MLP_Read,15.999584971069295,16.058725527217444,27.0
SemDuplex,3,Layer_79_Attn,Attention_Read,16.058725527217444,16.06705860773828,0.0
SemDuplex,3,Layer_79_Attn,KV_Write_Background,16.058725527217444,16.05873574125448,-27.0
SemDuplex,3,Layer_79_MLP,MLP_Read,16.06705860773828,16.126199163886426,27.0
SemDuplex,3,Layer_80_Attn,Attention_Read,16.126199163886426,16.13453224440726,0.0
SemDuplex,3,Layer_80_Attn,KV_Write_Background,16.126199163886426,16.126209377923463,-27.0
SemDuplex,3,Layer_80_MLP,MLP_Read,16.13453224440726,16.193672800555408,27.0
